CommitId;RefactoringType;RefactoringDetail
97402a3401c6cc2d45d395c0d9d636f483b5571c;Rename Method;Rename Method	private isIncludedMethod(description Description) : boolean renamed to private hasCorrectCategoryAnnotation(description Description) : boolean in class org.junit.experimental.categories.Categories.CategoryFilter
97402a3401c6cc2d45d395c0d9d636f483b5571c;Inline Method;Inline Method	private isExcluded(description Description) : boolean inlined to public shouldRun(description Description) : boolean in class org.junit.experimental.categories.Categories.CategoryFilter
b8c76067e505713f90195087ec53a078654ec3fa;Move Class;Move Class	org.junit.tests.experimental.categories.CategoriesMark2Test.Filter2 moved to org.junit.experimental.categories.Filter2
1bbab715de4c64943948ecc3739c8d5569378672;Rename Class;Rename Class	org.junit.tests.experimental.categories.CategoriesMark2Test.CategoryFilter2 renamed to org.junit.tests.experimental.categories.CategoriesMark2Test.CategoryFilter
1bbab715de4c64943948ecc3739c8d5569378672;Inline Method;Inline Method	private ruleFields() : List<FrameworkField> inlined to private validateFields(errors List<Throwable>) : void in class org.junit.runners.BlockJUnit4ClassRunner
04189a834a01ae7ff3189bfa869e90d1a7f83acf;Move Attribute;Move Attribute	public name : TestName from class org.junit.tests.experimental.rules.NameRulesTest to class org.junit.tests.experimental.rules.NameRulesTest.TestNames
04189a834a01ae7ff3189bfa869e90d1a7f83acf;Move Attribute;Move Attribute	public name : TestName from class org.junit.tests.experimental.rules.NameRulesTest to class org.junit.tests.experimental.rules.NameRulesTest.BeforeAndAfterTest
04189a834a01ae7ff3189bfa869e90d1a7f83acf;Move Method;Move Method	public testA() : void from class org.junit.tests.experimental.rules.NameRulesTest to public testA() : void from class org.junit.tests.experimental.rules.NameRulesTest.TestNames
04189a834a01ae7ff3189bfa869e90d1a7f83acf;Move Method;Move Method	public testB() : void from class org.junit.tests.experimental.rules.NameRulesTest to public testB() : void from class org.junit.tests.experimental.rules.NameRulesTest.TestNames
c503e40d9ec79ba76b69dd31d7dd32648fa13cf2;Rename Method;Rename Method	public saffSqueezeExample() : void renamed to public filterSingleMethodFromOldTestClass() : void in class org.junit.tests.experimental.max.MaxStarterTest
f1f4fe290a3a35a9083d2e76e922b57350e05f34;Extract Method;Extract Method	private asTestSuite(plan Plan) : Test extracted from public asTest(plan Plan) : Test in class junit.framework.JUnit4TestAdapterCache
6589127231db19458b696785bab3b839f9bde90f;Rename Method;Rename Method	public asTest(description Description) : Test renamed to private asTestCase(description Description) : Test in class junit.framework.JUnit4TestAdapterCache
6589127231db19458b696785bab3b839f9bde90f;Rename Method;Rename Method	package createTest(description Description) : Test renamed to package createTestSuite(plan Plan) : Test in class junit.framework.JUnit4TestAdapterCache
2f9b53dbecad010dbb7e7cfff3a11476b7d2208a;Rename Method;Rename Method	private hasCorrectCategoryAnnotation(description Description) : boolean renamed to private isIncludedMethod(description Description) : boolean in class org.junit.experimental.categories.Categories.CategoryFilter
2f9b53dbecad010dbb7e7cfff3a11476b7d2208a;Extract Method;Extract Method	private isExcluded(description Description) : boolean extracted from public shouldRun(description Description) : boolean in class org.junit.experimental.categories.Categories.CategoryFilter
7a2b0460c7abd7573faa9d7845a5b1169dcdcb7f;Extract Method;Extract Method	private addMultipleFailureException(mfe MultipleFailureException) : void extracted from public addFailure(targetException Throwable) : void in class org.junit.internal.runners.model.EachTestNotifier
7a2b0460c7abd7573faa9d7845a5b1169dcdcb7f;Extract Method;Extract Method	private runNotIgnored(method FrameworkMethod, eachNotifier EachTestNotifier) : void extracted from protected runChild(method FrameworkMethod, notifier RunNotifier) : void in class org.junit.runners.BlockJUnit4ClassRunner
7a2b0460c7abd7573faa9d7845a5b1169dcdcb7f;Extract Method;Extract Method	private runIgnored(eachNotifier EachTestNotifier) : void extracted from protected runChild(method FrameworkMethod, notifier RunNotifier) : void in class org.junit.runners.BlockJUnit4ClassRunner
7d8f2b7f6e190e8e59efacc10bc617b6646d131b;Rename Method;Rename Method	public testsThatAreBothIncludedAndExcludedAreIncluded() : void renamed to public testsThatAreBothIncludedAndExcludedAreExcluded() : void in class org.junit.tests.experimental.categories.CategoryTest
4a678cd73cdc5f0330da0b57d42f7fb0c564d73c;Extract Interface;Extract Interface	org.junit.experimental.categories.CategoryType from classes [org.junit.tests.experimental.categories.CategoryTest.FastTests, org.junit.tests.experimental.categories.CategoryTest.SlowTests]
9eab1418bf073556414f8654a8b66d65d784ed71;Move Class;Move Class	org.junit.tests.experimental.categories.CategoryTest.CategoryRunner moved to org.junit.experimental.categories.CategoryRunner
9eab1418bf073556414f8654a8b66d65d784ed71;Rename Class;Rename Class	org.junit.tests.experimental.categories.CategoryTest.AllFastTests renamed to org.junit.tests.experimental.categories.CategoryTest.OneFastOneSlow
4abb65c56382cdd4ff453ddceb70b5944e6e0b38;Pull Up Method;Pull Up Method	private ruleFields() : List<FrameworkField> from class org.junit.runners.BlockJUnit4ClassRunner to protected ruleFields() : List<FrameworkField> from class org.junit.runners.ParentRunner
46036e7146f9dd0ca44baaec490692b967edd0ce;Extract Interface;Extract Interface	org.junit.experimental.categories.CategoryType from classes [org.junit.tests.experimental.categories.CategoryTest.FastTests, org.junit.tests.experimental.categories.CategoryTest.SlowTests]
ce810b763e5021629248702993f226e3bf969db8;Move Class;Move Class	org.junit.tests.experimental.categories.CategoryTest.CategoryRunner moved to org.junit.experimental.categories.CategoryRunner
ce810b763e5021629248702993f226e3bf969db8;Rename Class;Rename Class	org.junit.tests.experimental.categories.CategoryTest.AllFastTests renamed to org.junit.tests.experimental.categories.CategoryTest.OneFastOneSlow
79ef5a7e1d7fa144cc81c9414f4791aaea8b3d75;Pull Up Method;Pull Up Method	private ruleFields() : List<FrameworkField> from class org.junit.runners.BlockJUnit4ClassRunner to protected ruleFields() : List<FrameworkField> from class org.junit.runners.ParentRunner
a268686d96bfbb328e02b363c3f0f72da54f9fc6;Move Class;Move Class	CategoryTest.A moved to org.junit.tests.experimental.categories.CategoryTest.A
a268686d96bfbb328e02b363c3f0f72da54f9fc6;Move Class;Move Class	CategoryTest.B moved to org.junit.tests.experimental.categories.CategoryTest.B
a268686d96bfbb328e02b363c3f0f72da54f9fc6;Move Class;Move Class	CategoryTest.C moved to org.junit.tests.experimental.categories.CategoryTest.C
cc24890c002286ca583518c471b16d143a69a62a;Move Method;Move Method	public isArray(expected Object) : boolean from class org.junit.Assert to private isArray(expected Object) : boolean from class org.junit.internal.ComparisonCriteria
4e2455b1f142bdf8f07383082638718695e51224;Extract And Move Method;Extract And Move Method	public hasItem(element T) : Matcher<Iterable<T>> extracted from public each(individual Matcher<T>) : Matcher<Iterable<T>> in class org.junit.internal.matchers.Each & moved to class org.junit.internal.matchers.IsCollectionContaining
99a84a542f2ac532a8425fa0a77884902b1c01b0;Move Class;Move Class	org.junit.experimental.rules.ErrorCollector moved to org.junit.rules.ErrorCollector
99a84a542f2ac532a8425fa0a77884902b1c01b0;Move Class;Move Class	org.junit.experimental.rules.ExpectedException moved to org.junit.rules.ExpectedException
99a84a542f2ac532a8425fa0a77884902b1c01b0;Move Class;Move Class	org.junit.experimental.rules.ExternalResource moved to org.junit.rules.ExternalResource
99a84a542f2ac532a8425fa0a77884902b1c01b0;Move Class;Move Class	org.junit.experimental.rules.MethodRule moved to org.junit.rules.MethodRule
99a84a542f2ac532a8425fa0a77884902b1c01b0;Move Class;Move Class	org.junit.experimental.rules.TemporaryFolder moved to org.junit.rules.TemporaryFolder
99a84a542f2ac532a8425fa0a77884902b1c01b0;Move Class;Move Class	org.junit.experimental.rules.TestName moved to org.junit.rules.TestName
99a84a542f2ac532a8425fa0a77884902b1c01b0;Move Class;Move Class	org.junit.experimental.rules.TestWatchman moved to org.junit.rules.TestWatchman
99a84a542f2ac532a8425fa0a77884902b1c01b0;Move Class;Move Class	org.junit.experimental.rules.Timeout moved to org.junit.rules.Timeout
99a84a542f2ac532a8425fa0a77884902b1c01b0;Move Class;Move Class	org.junit.experimental.rules.Verifier moved to org.junit.rules.Verifier
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Move Class;Move Class	org.junit.tests.experimental.interceptor.InterceptorTest.ExampleTest moved to org.junit.tests.experimental.rules.RulesTest.ExampleTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Move Class;Move Class	org.junit.tests.experimental.interceptor.InterceptorTest.OnFailureTest moved to org.junit.tests.experimental.rules.RulesTest.OnFailureTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Move Class;Move Class	org.junit.tests.experimental.interceptor.InterceptorTest.WatchmanTest moved to org.junit.tests.experimental.rules.RulesTest.WatchmanTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Move Class;Move Class	org.junit.tests.experimental.interceptor.InterceptorTest.BeforesAndAfters moved to org.junit.tests.experimental.rules.RulesTest.BeforesAndAfters
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Move Class;Move Class	org.junit.tests.experimental.interceptor.InterceptorTest.WrongTypedField moved to org.junit.tests.experimental.rules.RulesTest.WrongTypedField
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Move Class;Move Class	org.junit.tests.experimental.interceptor.InterceptorTest.SonOfWrongTypedField moved to org.junit.tests.experimental.rules.RulesTest.SonOfWrongTypedField
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Package;Rename Package	org.junit.experimental.interceptor to org.junit.experimental.rules
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.NameInterceptorTest renamed to org.junit.tests.experimental.rules.NameRulesTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.ExpectedExceptionInterceptorTest renamed to org.junit.tests.experimental.rules.ExpectedExceptionRuleTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.ExternalResourceInterceptorTest renamed to org.junit.tests.experimental.rules.ExternalResourceRuleTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.InterceptorTest renamed to org.junit.tests.experimental.rules.RulesTest.NoRulesTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.InterceptorTest.MultipleInterceptorTest renamed to org.junit.tests.experimental.rules.RulesTest.MultipleRuleTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.InterceptorTest.NoInterceptorsTest renamed to org.junit.tests.experimental.rules.RulesTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.InterceptorTest.PrivateInterceptor renamed to org.junit.tests.experimental.rules.RulesTest.PrivateRule
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.TempFolderInterceptorTest renamed to org.junit.tests.experimental.rules.TempFolderRuleTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.TimeoutInterceptorTest renamed to org.junit.tests.experimental.rules.TimeoutRuleTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Class;Rename Class	org.junit.tests.experimental.interceptor.VerifierInterceptorTest renamed to org.junit.tests.experimental.rules.VerifierRuleTest
97afc5e205e1c6ac0f5a9aefabed92d58d88ab81;Rename Method;Rename Method	private validateInterceptorField(field Field, errors List<Throwable>) : void renamed to private validateRuleField(field Field, errors List<Throwable>) : void in class org.junit.runners.BlockJUnit4ClassRunner
54917b88aab026dabb4541276ed875117c1e1faa;Rename Method;Rename Method	public intercept(base Statement, method FrameworkMethod, target Object) : Statement renamed to public apply(base Statement, method FrameworkMethod, target Object) : Statement in class org.junit.experimental.interceptor.ExpectedException
54917b88aab026dabb4541276ed875117c1e1faa;Rename Method;Rename Method	public intercept(base Statement, method FrameworkMethod, target Object) : Statement renamed to public apply(base Statement, method FrameworkMethod, target Object) : Statement in class org.junit.experimental.interceptor.ExternalResource
54917b88aab026dabb4541276ed875117c1e1faa;Rename Method;Rename Method	public intercept(base Statement, method FrameworkMethod, target Object) : Statement renamed to public apply(base Statement, method FrameworkMethod, target Object) : Statement in class org.junit.experimental.interceptor.TestWatchman
54917b88aab026dabb4541276ed875117c1e1faa;Rename Method;Rename Method	public intercept(base Statement, method FrameworkMethod, target Object) : Statement renamed to public apply(base Statement, method FrameworkMethod, target Object) : Statement in class org.junit.experimental.interceptor.Timeout
54917b88aab026dabb4541276ed875117c1e1faa;Rename Method;Rename Method	public intercept(base Statement, method FrameworkMethod, target Object) : Statement renamed to public apply(base Statement, method FrameworkMethod, target Object) : Statement in class org.junit.experimental.interceptor.Verifier
54917b88aab026dabb4541276ed875117c1e1faa;Rename Method;Rename Method	public locallyStored(file File) : MaxHistory renamed to public forFolder(file File) : MaxHistory in class org.junit.experimental.max.MaxHistory
54917b88aab026dabb4541276ed875117c1e1faa;Rename Method;Rename Method	private withInterceptors(method FrameworkMethod, target Object, statement Statement) : Statement renamed to private withRules(method FrameworkMethod, target Object, statement Statement) : Statement in class org.junit.runners.BlockJUnit4ClassRunner
54917b88aab026dabb4541276ed875117c1e1faa;Rename Method;Rename Method	protected interceptors(test Object) : List<StatementInterceptor> renamed to protected rules(test Object) : List<MethodRule> in class org.junit.runners.BlockJUnit4ClassRunner
